NUTS3,CODE,Cluster
CH021,3018,47CH
CH021,3019,47CH
CH021,3020,47CH
CH021,3024,47CH
CH021,3027,47CH
CH021,3029,47CH
CH021,3030,47CH
CH021,3032,47CH
CH021,3033,47CH
CH021,3034,47CH
CH021,3035,47CH
CH021,3036,47CH
CH021,3037,47CH
CH021,3038,47CH
CH021,3039,47CH
CH021,3040,47CH
CH021,3041,47CH
CH021,3042,47CH
CH021,3043,47CH
CH021,3044,47CH
CH021,3045,47CH
CH021,3046,47CH
CH021,3047,47CH
CH021,3048,47CH
CH021,3049,47CH
CH021,3050,47CH
CH021,3052,47CH
CH021,3053,47CH
CH021,3054,47CH
CH021,3063,47CH
CH021,3065,47CH
CH021,3066,47CH
CH021,3067,47CH
CH021,3068,47CH
CH021,3071,47CH
CH021,3072,47CH
CH021,3073,47CH
CH021,3074,47CH
CH021,3075,47CH
CH021,3076,47CH
CH021,3077,47CH
CH021,3078,47CH
CH021,3080,47CH
CH021,3082,47CH
CH021,3083,47CH
CH021,3084,47CH
CH021,3085,47CH
CH021,3086,47CH
CH021,3087,47CH
CH021,3088,47CH
CH021,3089,47CH
CH021,3090,47CH
CH021,3095,47CH
CH021,3096,47CH
CH021,3097,47CH
CH021,3098,47CH
CH021,3099,47CH
CH021,3110,47CH
CH021,3111,47CH
CH021,3112,47CH
CH021,3113,47CH
CH021,3114,47CH
CH021,3115,47CH
CH021,3116,47CH
CH021,3122,47CH
CH021,3123,47CH
CH021,3124,47CH
CH021,3125,47CH
CH021,3126,47CH
CH021,3127,47CH
CH021,3128,47CH
CH021,3132,47CH
CH021,3144,47CH
CH021,3145,47CH
CH021,3147,47CH
CH021,3148,47CH
CH021,3150,47CH
CH021,3152,47CH
CH021,3153,47CH
CH021,3154,47CH
CH021,3155,47CH
CH021,3156,47CH
CH021,3157,47CH
CH021,3158,47CH
CH021,3159,47CH
CH021,3172,47CH
CH021,3173,47CH
CH021,3174,47CH
CH022,3175,47CH
CH021,3176,47CH
CH021,3177,47CH
CH022,3178,47CH
CH021,3179,47CH
CH022,3182,47CH
CH021,3183,47CH
CH022,3184,47CH
CH022,3185,47CH
CH022,3186,47CH
CH021,3202,47CH
CH021,3203,47CH
CH021,3204,47CH
CH021,3205,47CH
CH021,3206,47CH
CH021,3207,47CH
CH021,3208,47CH
CH022,3210,47CH
CH022,3212,47CH
CH022,3213,47CH
CH022,3214,47CH
CH022,3215,47CH
CH022,3216,47CH
CH021,3225,47CH
CH021,3226,47CH
CH021,3232,47CH
CH021,3233,47CH
CH021,3234,47CH
CH021,3235,47CH
CH021,3236,47CH
CH021,3237,47CH
CH021,3238,47CH
CH021,3250,47CH
CH021,3251,47CH
CH021,3252,47CH
CH023,3253,47CH
CH023,3254,47CH
CH021,3255,47CH
CH021,3256,47CH
CH021,3257,47CH
CH021,3262,47CH
CH021,3263,47CH
CH021,3264,47CH
CH021,3266,47CH
CH021,3267,47CH
CH021,3268,47CH
CH021,3270,47CH
CH021,3271,47CH
CH021,3272,47CH
CH021,3273,47CH
CH021,3274,47CH
CH022,3280,47CH
CH021,3282,47CH
CH021,3283,47CH
CH022,3284,47CH
CH022,3285,47CH
CH022,3286,47CH
CH021,3292,47CH
CH021,3293,47CH
CH021,3294,47CH
CH021,3295,47CH
CH021,3296,47CH
CH021,3297,47CH
CH021,3298,47CH
CH021,3302,47CH
CH021,3303,47CH
CH021,3305,47CH
CH021,3306,47CH
CH023,3307,47CH
CH021,3308,47CH
CH021,3309,47CH
CH021,3312,47CH
CH021,3313,47CH
CH021,3314,47CH
CH021,3315,47CH
CH021,3317,47CH
CH021,3321,47CH
CH021,3322,47CH
CH021,3323,47CH
CH021,3324,47CH
CH021,3325,47CH
CH021,3326,47CH
CH021,3360,47CH
CH021,3362,47CH
CH021,3363,47CH
CH021,3365,47CH
CH021,3366,47CH
CH021,3367,47CH
CH021,3368,47CH
CH021,3372,47CH
CH021,3373,47CH
CH021,3374,47CH
CH021,3375,47CH
CH021,3376,47CH
CH021,3377,47CH
CH021,3380,47CH
CH021,3400,47CH
CH021,3401,47CH
CH021,3402,47CH
CH021,3412,47CH
CH021,3413,47CH
CH021,3414,47CH
CH021,3415,47CH
CH021,3416,47CH
CH021,3417,47CH
CH021,3418,47CH
CH021,3419,47CH
CH021,3421,47CH
CH021,3422,47CH
CH021,3423,47CH
CH021,3424,47CH
CH021,3425,47CH
CH021,3426,47CH
CH021,3427,47CH
CH021,3428,47CH
CH021,3429,47CH
CH021,3432,47CH
CH021,3433,47CH
CH021,3434,47CH
CH021,3435,47CH
CH021,3436,47CH
CH021,3437,47CH
CH021,3438,47CH
CH021,3439,47CH
CH021,3452,47CH
CH021,3453,47CH
CH021,3454,47CH
CH021,3455,47CH
CH021,3456,47CH
CH021,3457,47CH
CH021,3462,47CH
CH021,3463,47CH
CH021,3464,47CH
CH021,3465,47CH
CH021,3472,47CH
CH021,3473,47CH
CH021,3474,47CH
CH021,3475,47CH
CH021,3476,47CH
CH021,3503,47CH
CH021,3504,47CH
CH021,3506,47CH
CH021,3507,47CH
CH021,3508,47CH
CH021,3510,47CH
CH021,3512,47CH
CH021,3513,47CH
CH021,3531,47CH
CH021,3532,47CH
CH021,3533,47CH
CH021,3534,47CH
CH021,3535,47CH
CH021,3536,47CH
CH021,3537,47CH
CH021,3538,47CH
CH021,3543,47CH
CH021,3550,47CH
CH021,3551,47CH
CH021,3552,47CH
CH021,3553,47CH
CH021,3555,47CH
CH021,3556,47CH
CH021,3557,47CH
CH021,3600,47CH
CH021,3601,47CH
CH021,3602,47CH
CH021,3603,47CH
CH021,3604,47CH
CH021,3605,47CH
CH021,3607,47CH
CH021,3608,47CH
CH021,3609,47CH
CH021,3612,47CH
CH021,3613,47CH
CH021,3614,47CH
CH021,3615,47CH
CH021,3616,47CH
CH021,3617,47CH
CH021,3618,47CH
CH021,3619,47CH
CH021,3622,47CH
CH021,3623,47CH
CH021,3624,47CH
CH021,3625,47CH
CH021,3626,47CH
CH021,3627,47CH
CH021,3628,47CH
CH021,3629,47CH
CH021,3631,47CH
CH021,3632,47CH
CH021,3633,47CH
CH021,3634,47CH
CH021,3635,47CH
CH021,3636,47CH
CH021,3638,47CH
CH021,3645,47CH
CH021,3646,47CH
CH021,3647,47CH
CH021,3652,47CH
CH021,3653,47CH
CH021,3654,47CH
CH021,3655,47CH
CH021,3656,47CH
CH021,3657,47CH
CH021,3658,47CH
CH021,3661,47CH
CH021,3662,47CH
CH021,3663,47CH
CH021,3664,47CH
CH021,3665,47CH
CH021,3671,47CH
CH021,3672,47CH
CH021,3673,47CH
CH021,3674,47CH
CH021,3700,47CH
CH021,3702,47CH
